,popularity,revenue,vote_average
4418,0.328498,0.0,5.0
4419,0.4594,0.0,3.2
4420,7.207051,0.0,4.9
4421,6.6799539999999995,0.0,5.7
4422,1.284741,0.0,5.3
4423,0.9733229999999999,0.0,6.6
4424,1.859965,0.0,4.0
4425,3.418372,0.0,3.5
4426,0.6543399999999999,0.0,4.1
4427,0.17868900000000001,814666.0,6.6
4428,7.310878999999999,0.0,5.7
4429,8.976128,0.0,5.5
4430,0.280829,0.0,5.0
4431,0.7956979999999999,0.0,7.4
4432,16.015598999999998,9600000.0,8.0
4433,5.974156,30905.0,5.3
4434,9.270133,1185783.0,7.3
4435,0.392658,0.0,5.0
4436,25.918007,7022209.0,6.8
4437,4.0971,381420.0,6.1
4438,2.34239,0.0,7.4
4439,20.967146,17385830.0,7.3
4440,10.639774000000001,0.0,5.8
4441,47.651878,267447150.0,6.8
4442,0.9570219999999999,0.0,6.5
4443,5.4249160000000005,819939.0,6.7
4444,0.007254000000000001,0.0,0.0
4445,0.17588499999999999,0.0,5.0
4446,14.238376,1243961.0,5.8
4447,9.436430999999999,3094813.0,6.4
4448,0.33975700000000003,0.0,5.2
4449,3.060685,0.0,6.5
4450,5.023091,0.0,5.0
4451,0.504251,0.0,2.0
4452,12.049373,0.0,7.7
4453,0.108135,0.0,7.0
4454,5.870319,0.0,6.9
4455,0.59424,1001437.0,5.6
4456,3.6436620000000004,2816116.0,7.8
4457,1.824184,0.0,7.6
4458,0.006943,0.0,0.0
4459,0.038706,0.0,7.8
4460,2.171288,0.0,6.1
4461,5.292536,62852.0,7.3
4462,0.004922,0.0,0.0
4463,1.186971,0.0,3.7
4464,11.205726,1984662.0,6.1
4465,6.003418,0.0,6.6
4466,0.32255300000000003,0.0,5.9
4467,19.326114999999998,140000000.0,6.9
4468,1.517771,0.0,8.0
4469,1.4531459999999998,0.0,6.5
4470,25.186002,4007792.0,6.8
4471,5.4988339999999996,0.0,7.7
4472,12.203041,171760.0,6.0
4473,14.386807000000001,78396.0,5.4
4474,8.429295,0.0,7.6
4475,0.471264,0.0,5.6
4476,3.283886,0.0,4.5
4477,12.284939,0.0,5.7
4478,1.0391489999999999,0.0,3.8
4479,18.644023,8000000.0,7.6
4480,9.188431,7830611.0,7.7
4481,1.623769,0.0,5.9
4482,7.731064,1667192.0,6.7
4483,2.8689419999999997,0.0,6.5
4484,0.631571,0.0,5.5
4485,12.378031,4911725.0,6.5
4486,0.5787979999999999,10508.0,0.0
4487,0.0031420000000000003,0.0,0.0
4488,1.471139,0.0,5.2
4489,1.352222,0.0,4.8
4490,0.429083,0.0,6.2
4491,0.045648,0.0,0.0
