,popularity,revenue,vote_average
159,82.502566,821708551.0,6.8
160,100.21391,609123048.0,7.6
161,56.257249,150680864.0,5.3
162,17.88953,76932943.0,4.9
163,64.798873,185258983.0,7.0
164,24.855701,285444603.0,6.3
165,34.981698,245360480.0,5.3
166,59.325589,371876278.0,5.4
167,21.605567999999998,119269486.0,5.7
168,26.074907999999997,85131830.0,5.9
169,74.50624599999999,370569774.0,6.6
170,39.604363,361832400.0,6.0
171,36.973031,212011111.0,6.9
172,99.687084,829000000.0,6.1
173,17.7735,150406466.0,5.8
174,62.898336,163712074.0,6.1
175,44.19092,183345589.0,6.0
176,100.635882,532950503.0,7.3
177,44.765377,282570682.0,6.1
178,29.913529999999998,245724603.0,6.6
179,84.366984,373552094.0,6.5
180,45.381501,442824138.0,7.3
181,84.68964799999999,631744560.0,6.9
182,120.09361000000001,519311965.0,7.0
183,76.310119,847423452.0,7.4
184,63.473086,368871007.0,6.8
185,48.572726,591739379.0,6.2
186,38.068736,273339556.0,6.3
187,20.678787,554987477.0,6.4
188,48.829437,293329073.0,6.2
189,46.115758,362637473.0,5.6
190,89.938296,371940071.0,6.7
191,79.679601,789804554.0,7.7
192,28.840996999999998,49554002.0,6.3
193,42.840582,243843127.0,5.0
194,26.548594,354248063.0,6.2
195,115.597753,349424282.0,6.1
196,68.757242,321887208.0,6.7
197,109.984351,976475550.0,7.5
198,39.448066,61648500.0,5.4
199,271.972889,655011224.0,7.5
200,206.227151,752100229.0,6.6
201,45.313196999999995,767820459.0,6.5
202,42.400240000000004,500188435.0,6.3
203,2.871739,407711549.0,6.8
204,7.255717999999999,626137675.0,7.1
205,81.49962099999999,334615000.0,7.0
206,47.686442,232713139.0,5.6
207,43.129703000000006,261317921.0,7.1
208,27.220157,61698899.0,6.4
209,90.33681,276572938.0,6.0
210,50.073575,238207122.0,4.2
211,45.419668,345141403.0,6.2
212,41.380094,544272402.0,6.2
213,54.931334,546388105.0,5.9
214,25.752118,325756637.0,6.2
215,60.810722999999996,289047763.0,5.4
216,51.328145,609016565.0,7.2
217,46.834703999999995,228738393.0,5.2
218,62.641286,415484914.0,5.9
219,33.616115,259175788.0,5.2
220,68.889395,403170142.0,6.3
221,27.990284000000003,169956806.0,5.4
222,67.33766999999999,286140700.0,6.4
223,27.835435999999998,115772733.0,6.3
224,66.757869,242688965.0,5.7
225,17.060695000000003,93945766.0,5.7
226,11.137655,48668907.0,4.9
227,44.906918,261930431.0,5.9
228,67.698004,286168572.0,6.4
229,44.108427,850000000.0,7.1
230,43.987061,649398328.0,6.4
231,106.815545,562816256.0,7.5
232,15.953444000000001,415440673.0,6.3
233,54.035265,924317558.0,6.3
234,64.18332099999999,585178928.0,6.8
235,20.344364000000002,132900000.0,5.0
236,18.714197,77628265.0,5.8
237,60.467983999999994,164602163.0,6.0
238,143.350376,477200000.0,5.8
239,110.153618,716392705.0,7.3
240,16.90444,178127760.0,5.7
241,39.873791,245623848.0,5.8
242,38.126095,167977596.0,4.4
243,48.780039,574480841.0,6.3
244,100.412364,470490832.0,6.0
245,42.887121,333011068.0,6.0
246,23.657284,215294342.0,6.8
247,76.840712,362744280.0,6.4
248,44.635452,478207520.0,6.5
249,103.71838699999999,295238201.0,6.2
250,45.616098,102000000.0,7.0
251,22.845143,237382724.0,4.9
252,31.703608000000003,227817248.0,5.5
253,71.51059599999999,337580051.0,6.1
254,36.65422,563749323.0,5.5
255,19.625972,103951461.0,5.7
256,86.105615,179246868.0,5.9
257,37.195046000000005,299268508.0,6.6
258,32.473628000000005,347434178.0,5.5
259,23.336875,164508066.0,4.1
260,45.94834,125537191.0,6.6
261,48.933370000000004,383531464.0,6.4
262,138.049577,871368364.0,8.0
263,22.643776000000003,72178895.0,5.7
264,18.866672,87713825.0,6.7
265,18.251129000000002,0.0,4.9
266,95.914473,347234916.0,6.7
267,44.490453,211643158.0,6.6
268,30.475296999999998,300135367.0,5.8
269,62.479574,267045765.0,6.7
